,composition_name,bulk_mod,num_atoms,volume,density,spacegroup,spacegroup_num
6900,Li1O20P3U4,145.5358505867973,112,1701.0830647303924,5.35706472047706,P2_1/c,14
6901,H4K2Mn3O12P4,82.39124433792051,50,629.9544762378941,2.9677313570609023,R-3m,166
6902,Al1Ge1Li3O5,93.64278734212888,40,432.17077950849693,3.0806433122873162,Pna2_1,33
6903,Li2O13V6,117.14590058798335,21,245.9483745825525,3.561612812545037,C2/m,12
6904,B6Ge2O16Sr3,134.1022866211946,27,306.91262640400157,3.944207235114838,P-1,2
6905,Al1As3Cl4Se4,21.820930179524343,48,1627.1078969632042,2.895895612638831,C2/c,15
6906,H12Cl2Sr7,41.13390687857347,21,342.2735820046794,3.3782972450103994,P-6,174
6907,S17Sc1U8,111.08929943557902,26,573.4355770399546,7.222903137108214,C2/m,12
6908,Ba6Cu11F34,86.18619455570823,51,729.3016089896032,4.938376525092842,P-1,2
6909,Dy2Ge3Pt9,200.7331562465337,28,479.07539349276766,15.93503382266051,C2/c,15
6910,In5S6Tl1,41.19724861517811,24,634.4667040566123,5.081926057492044,P2_1/m,11
6911,B4Gd2O9,236.24312648666861,30,291.7139410667007,5.712147616083172,P-1,2
6912,C6Ba3N6O6,92.42136069858749,42,606.1737759623969,3.638342059807135,R-3c,167
6913,C14H24Co1Cs1N8,50.72351846024838,48,618.1851366920087,1.3329560692572096,C2/m,12
6914,Hg2I1O1,30.70018167041939,16,445.35184177627673,8.114685396053906,C2/c,15
6915,H2Br1Na1O5,34.453834819624525,36,630.109037436189,1.9491529025062686,C2/c,15
6916,Ca3Mn2O7,90.05582407945118,24,322.91112672719,3.5184925401403238,P2_1,4
6917,Sn1Yb1,62.29081020559696,2,54.49676176966682,8.889744215044427,P4/mmm,123
6918,H2Li1O2P1,46.14271662733966,12,163.2551640885838,1.463251090972273,C2/m,12
6919,H12B4Cs1Na1O13,76.23404639411788,124,1261.587745955859,2.2071942829273206,P2_1/c,14
6920,C14H24Co1N8Rb1,69.44003757164361,48,493.668465639504,1.5095992706463317,I4/m,87
6921,Ba2In2S5,41.640963716996914,72,2077.130709165089,4.250552618104474,Pbca,61
6922,Ca4K2O21Si8,91.85650658696025,35,498.48732328301804,2.66219329812714,P-1,2
6923,Ce1Ru1Sn1,108.93473039455155,12,275.53155196620025,8.675904645379916,C2/m,12
6924,C1H30Ca3O25S1Si1,81.30381087036312,122,1116.1190576787224,1.8526377982188187,P6_3,173
6925,H8B3Cs1,40.71034761902815,24,298.62356044781126,1.9284529869889298,Cmcm,63
6926,Li1P5,47.328666475063066,24,463.7199661918579,2.31770491204561,Pna2_1,33
6927,H6Cs2O12Sn1,57.8492726076455,21,273.02283645361297,3.543168339455922,P-3,147
6928,Ge1Pt3,221.29046304711034,8,125.9113063368802,17.352776321463992,I4/mcm,140
6929,H16Cl2N5O8Rh1,64.40772970513709,128,1308.147072006174,1.9699153783770804,P2_12_12_1,19
6930,Al2As2Cs2O7,59.0272006048793,13,255.62467869436176,3.7781605497759223,Imm2,44
6931,B1Cr2O12P3,119.23058092707687,36,426.2511632939226,3.114343026628351,P6_3/m,176
6932,C2H8N6S2Zn1,59.75369759187648,38,460.43150710460213,1.7719676530704254,P2_1/c,14
6933,C1H4Cl1N5,57.356792029567046,22,276.1145645688488,1.4617380732406045,Cc,9
6934,H8Ag1F4Mn1O4,75.14588007036987,36,364.57727685647467,2.8317551898419033,P2_1/m,11
6935,O84W32,111.39512954043218,116,1558.96841368676,7.697675445573505,Pbam,55
6936,Bi2Li8Mo7O28,82.91990722383763,90,1244.1963655020288,4.252262993965401,I-4,82
6937,B1Li1O8S2,78.48156225017274,48,638.3038700749528,2.1839710277658058,Pc,7
6938,B6Ba2Ni9,153.01769951457493,34,421.55317234700885,6.836387299536734,R-3c,167
6939,Ni1O6Sr2Te1,110.46352564280448,40,514.0849123792196,5.911444500617833,C2/m,12
6940,Cl10O7Si6,39.24896137711308,46,1177.8009210290174,1.790636630315225,P2_1/m,11
6941,H10Na4O11Sn4,56.198913920689684,116,1625.7176755847217,3.075990826396311,P2_1/c,14
6942,Cd2O5U1,141.14579358849906,16,240.50047646057874,7.496202710641328,C2/c,15
6943,Cs1P1Se6,27.8044421700413,64,2144.9157886120333,3.949152057898646,P-42_1c,114
6944,S3Ti1,75.61976823588752,8,162.68495804058966,2.9409059312397394,P2_1/m,11
6945,Fe2O12S3,82.13427349338173,68,868.1441342776741,3.0594583666388204,P2_1/c,14
6946,Ga6Pb1Te10,26.957605568217033,102,3462.5403245599405,5.471551819733505,P3_221,154
6947,C4H10F2N2O9Sn2,82.24124664595527,116,1275.1076081176384,2.633442224908854,P2_1/c,14
6948,Al1Ba2In1O5,86.16952597796825,36,609.13961852121,5.413376434001932,P6_3/mmc,194
6949,Cl1Cu1O2Sr2,59.441328267197726,18,392.56733964624385,3.886109050955812,P3_121,152
6950,Al1I3O9,69.39992417648074,26,383.8462135647882,4.773276461827562,P6_3,173
6951,H10Be2Ca3O20P4,99.12139670404395,78,798.4025513092408,2.4634334967165628,P2_1/c,14
6952,H18Cr1I7N6,39.92621042771273,32,544.2435380541523,3.1807992344483154,C2/m,12
6953,C2H10Cl4Cu1N2,58.78099424608893,38,444.36770687206047,1.9990113163525849,P2_1/c,14
6954,Al1Li1,38.69485043372957,4,64.20698461630579,1.7546284386400284,Fd-3m,227
6955,Ce1O9Ta3,221.85547711260747,26,319.61733880328137,8.592711690498653,C2/m,12
6956,Ge13Pt4Y3,106.69094892435021,40,762.7481322033577,8.670630412208753,R3c,161
6957,Cu4K2Se9Y4,58.54525612590364,19,462.2671634093663,5.024157426922772,C2/m,12
6958,Al2N2O3Si1Sr1,115.81163647250979,36,462.77796949684,3.5261966560194797,P2_12_12_1,19
6959,B1F15O3Te3,52.202767783277245,44,722.7349910273948,3.338770654522016,P6_3/m,176
6960,Al1B1Ba1F2O3,113.75449981050839,16,202.7968813015933,4.276110165473015,P-62c,190
6961,H8Cd1Cl4Cu1O4,55.725948731970384,18,238.03977193173998,2.7194117115142973,P-1,2
6962,Cr2O4Zn1,162.4577276212921,28,280.65531184995405,5.523755427152071,Pnma,62
6963,H10Ag1B10Cs1,62.11859647528204,88,1023.570678855675,2.329383533386503,Pbcm,57
6964,Cu1O7Rb4Si2,55.16480259878056,14,271.31420705017615,3.5105372856517945,P-1,2
6965,C2H12Cl5N4O3Re1S2,54.1274256270735,116,1612.9076477084125,2.3380397800077506,P2_1/c,14
6966,F8Na3Ta1,83.08895177031376,24,311.2447484632744,4.2884449157851465,C2/c,15
6967,Nb4O15Sr5,124.00919858006507,24,333.30247360913125,5.229770038729307,C2/m,12
6968,Cu1Lu2O14S2Te2,122.40438353053962,21,301.86309482640166,5.2633344818090215,P-1,2
6969,Li3N2Sc1,77.11067483263146,48,509.5783200783949,2.445093004722424,Ia-3,206
6970,H1Al1O2,181.8773889497416,8,58.194343045433925,3.4234557842027438,Pmn2_1,31
6971,In9Li2Y5,49.52802606050379,64,1640.1109412753194,6.041415120876311,P4/nmm,129
6972,H15Cl4Cr1F1N5Zn1,53.163667883856455,54,645.6000125506214,1.8692283741943978,Cmc2_1,36
6973,C4Cl2O4Os1,70.74201480304005,22,407.48562110071526,3.0414520603660162,C2/c,15
6974,Bi1Cl1O2Pb1,55.59639286964653,10,204.95523902001557,7.836737092505119,Cmcm,63
6975,Ba6O26Si10,89.62775341285392,84,1360.988332589361,3.711053323191014,P2_1/c,14
6976,Ba3Co1Nb2O9,119.82295633181974,15,213.99764820265764,6.213289887592736,P-3m1,164
6977,F7Pb1Ta1,111.1676094034844,18,255.30429765177263,6.779109175472114,P2_1/m,11
6978,H1F12I2K1,49.325465938444495,32,527.437418928322,3.2861859858826814,I4/mcm,140
6979,Br14Cu2Mo6,29.49430374112463,88,2591.9819360623783,4.6674490857464885,Pn-3,201
6980,Cl2K5Na1O12S4,45.35862355600822,48,899.8064102626003,2.25010877908445,P4/mnc,128
6981,O4Pd2Pr1,166.53766257895492,14,183.6934317953738,7.552608721299456,I4_1/a,88
6982,La2O7Ti2,187.30559405436523,22,286.4237856060435,5.6298352840348835,Cmc2_1,36
6983,H16N4O12P4,76.54829783278925,72,737.7253357479441,1.7468788210726816,Cmce,64
6984,Al1F4Tl1,101.77627447826757,12,175.8542707048969,5.804587104465074,I4/mcm,140
6985,H36Cu3F12N12Sc2,50.27740375998677,65,754.4437111572828,1.5690940747288378,P-1,2
6986,C4Br18Er10,52.575824348823055,64,1904.425008543984,5.508733401984319,P2_1/c,14
6987,H4Al2B10Ba3O23,105.16571802072903,84,1040.9576341531592,3.0183544959857675,Fdd2,43
6988,Cr4K2O13,53.624131710737004,38,657.3680188590446,2.496604278653507,Pc,7
6989,B1N1,262.2432230506413,8,54.27971941176349,3.036917717318018,Pnma,62
6990,H36Li2N4O38V10,90.4106548665381,90,851.8691336982133,2.3851242741674943,P-1,2
6991,Al1K1Li4O4,70.6187129522119,80,917.5090798571722,2.285334332948041,P2_1/c,14
6992,F12Hf3O1Rb2,101.49699414423671,36,526.0564122511356,5.999937558990139,R-3m,166
6993,C1Cl2Hg2N2,41.88271983242735,28,608.6083535101925,5.589005294099639,P2_1/c,14
6994,Bi8I1Ni8S1,69.63398886358978,18,408.42184411779016,9.35267661705245,P4,75
6995,H28Mg3N2O24P4,92.91045172031929,61,532.6962643580864,1.9857760303394234,P-1,2
6996,Ba2Na1Ni3O6,82.9195485366872,24,346.41544218061176,5.461898143293375,Fmmm,69
6997,Cs4Cu3F10,51.99312494598352,17,323.8020588376898,4.678217733878914,C2/m,12
6998,C4H8O4Sn1,72.00538464981591,68,747.2063614690165,2.1228932956525997,Pnma,62
6999,F3K2O2V1,59.38326897633493,32,502.40585439639824,2.8838588284831865,Pnma,62
7000,C9F2Fe2O8,80.32293351004618,42,607.6669412031922,2.10839163820755,P2_1/m,11
7001,K6O23U5V2,94.5592044410175,72,1265.9923385046143,4.970114138621352,P2_1/c,14
7002,As4Sn3,35.043781356581206,7,201.35390999899093,5.4084311187323335,P-43m,215
7003,F3O2Tc1,63.46826595063542,48,780.6297248678351,3.182157668551979,P-1,2
7004,Ga1Li1N2Sr1,77.71287358185631,30,400.72862903648297,4.781051144861461,C2/m,12
7005,Ca2O7P2,106.45862340100477,88,1123.913771769814,3.0033752759108836,P4_1,76
7006,H28B12Co1N2O30,109.95086463416361,73,632.3087466638103,1.9036529312924013,P-1,2
7007,Na2O4Rb2Si1,55.09197009627064,72,1235.9132053545848,3.321292430027926,Pbca,61
7008,C1B24Mg2,200.76327409026317,54,409.1030107282402,2.598431862062319,P-4n2,118
7009,C2H6O8S2U1,80.15453957137568,152,2027.1407650653296,3.0159465315831993,P2_1/c,14
7010,Al2Cl2O5Sr3,75.73574520726044,48,860.2428492362609,3.6114333265203693,P2_12_12_1,19
7011,Ba1Bi2S4,42.64002156245486,84,2398.9021776683876,5.6778863416183265,P6_3/m,176
7012,I1K3O5,43.749288878056085,18,332.93550423983464,3.2339040491584647,P4/nmm,129
7013,H1Cu2O5P1,107.39223105878511,36,413.7070400928629,3.838331977733587,Pnnm,58
7014,Ge8Pd21,149.1499619868778,58,897.4352986731377,10.420758769161543,I4_1/a,88
7015,Au6Ba8Ge40,55.76747389263598,54,1332.347547511299,6.463464590018124,Pm-3n,223
7016,B15Na1,168.42595567820482,32,253.47675470519397,2.4259165548678174,Imma,74
7017,Eu1Pd3S4,92.43140247881036,16,306.037178230372,6.505527253635103,Pm-3n,223
7018,Ba14Li1N6Na14,16.016260081023216,35,1430.1741414829805,2.711592485368565,Fm-3m,225
7019,O36P12Yb4,96.48887130694496,156,2435.2480978730187,3.3544726627904127,P2_1/c,14
7020,F1Fe1Li1O4S1,91.16835254673191,16,192.1015325858239,3.0746438377257217,P1,1
7021,Bi10Cu5O29Sr10,88.51742218355666,108,1853.1595791159943,6.716345310978529,P1,1
7022,Ag2Hg7I6P8,34.02949497086669,23,628.1415451509151,6.950178012052023,C2/m,12
7023,S22Tm15,100.4424882670985,37,831.1098221124718,6.472335859215496,C2/m,12
7024,C8F12Fe1O8Sb2Se2W1,59.89026772263289,136,2354.5173544346935,3.083908668975032,P2_1/c,14
7025,C3H14Cl5N1,38.76433399730497,46,644.3048070090848,1.244376785585658,Cc,9
7026,O4Pb1Pt2,110.69980898528404,14,195.37399975425302,11.242267829769832,P-1,2
7027,H10Al1Ca2Cl1O8,73.56901873200555,44,457.7170897496202,2.0364344601288304,Cc,9
7028,H4Li1Na1O7Si2,82.46942744373422,30,312.126229824904,2.1506917118973568,C2/c,15
7029,Br4Fe3O4Sb2,42.55809320437717,26,625.1193205957085,4.221844412176653,Cmce,64
7030,F15Tl1Zr3,118.6248204533322,76,1018.0657268051119,4.978237962575119,P1,1
7031,Ba1Bi2La1S6,54.941329168025504,40,1051.0347597496454,5.60288284273168,P2_1/c,14
7032,Cs2F5Li3,47.86010216553615,10,170.92307754217296,3.707543520556493,Amm2,38
7033,Mn1O8Re2,82.61770245865132,44,828.8700964022519,4.450278999587159,P-3,147
7034,C1F3Li1O3S1,61.868632194078664,36,510.5267382017111,2.029753682934363,P2_1/c,14
7035,Cl4Co5Mo4Na2O16,82.78331782261917,31,495.4614366240204,3.7610799621689726,C2/m,12
7036,Cs2O9V4,69.24189842913711,30,534.8756066667062,3.8097061803279657,P4_2/m,84
7037,Li3Nb1O4,113.55605113972842,32,310.2287675449841,3.805225360811107,I-43m,217
7038,Ga1K1Sb2,26.436322321446593,64,2159.8556547601083,4.334189590028795,Cmce,64
7039,Ba1Na1Nd1O7Si2,106.05698755364645,96,1442.7305269503408,4.352742308597087,Pbca,61
7040,Bi2O7Sn2,109.1028441853789,22,310.0896285359772,8.218648454066816,Fd-3m,227
7041,La5O15Ti4,201.08051672084585,48,600.9589459007659,6.2225359498753,P-3c1,165
7042,Ag4S8Sn3,53.577277751612314,60,1297.6990679139262,5.344248886654139,P4_132,213
7043,Cu3Fe2O18Se6,78.323833294169,58,815.79604611239,4.331822319802993,P2_1/c,14
7044,I10K1Os1Pr6,24.586096039227915,72,3144.9170955899626,4.950213605240145,Pnma,62
7045,H1Ba2O22P6V3,106.71449437255593,34,453.2579845292318,3.540158610037272,P-1,2
7046,H5O7P1V1,88.08724402632441,56,573.2481042743547,2.305218352524909,P2_1/c,14
7047,Ge1Te6Ti1,32.78632837824084,16,506.25555684497454,5.812934873674098,C2/m,12
7048,Li2O7Sr1Ta2,132.61475074426045,24,292.20202173974906,6.539745887870949,Cmcm,63
7049,Ca2O4Sn1,105.38385061349739,14,188.87726444082816,4.6219991408639,Pbam,55
7050,Ir4La9O24Rb1,159.27265245060025,38,547.1571385863759,7.552131564759601,I4/m,87
7051,C2H10N1O13P3Zn4,87.77458645394223,132,1457.1749773275428,2.7835223561275266,P2_1/c,14
7052,Ga6O14Sr5,93.74380976406047,50,754.365357870945,4.756569322256553,P2_1/c,14
7053,C1F11S1Sb1,51.84233155858824,56,877.433835796094,2.837365649593662,C2/c,15
7054,C16H44Cl2Pt1Si4Te2,46.704324722855866,138,1815.1344348482057,1.5919000137267088,C2/c,15
7055,Ge1,20.497629466220438,4,156.1916750206266,3.0890649653867857,P6_3mc,186
7056,Cl3La2O4Ta1,115.62824348777545,60,1143.9675410648404,5.479197764674626,Pmmn,59
7057,Cu1Ga2O12Se4,77.78487475158957,76,1108.9358032677233,4.257603898909076,P2_1/c,14
7058,H20Al1Cl6O10Ru1,61.090064211210276,76,859.8732955174714,2.0119519897158087,P2_1/c,14
7059,H5N3Na3O7P3,76.60087419501907,42,462.0867812128445,2.3066822718843967,C2,5
7060,O7Pu1S1Te1,138.77757357286993,40,550.6847295382477,6.219710535516033,P2_1/c,14
7061,C70,400.3178654539332,12,68.50398472011051,3.493677627431383,P6_3/mmc,194
7062,Hg1S8Sb4,36.56933323649872,52,1335.430845169017,4.696006432386886,C2/c,15
7063,C1H18Cl1Co1N6O3,78.52850940523759,120,1049.3376674716208,1.6241031380206952,P2_13,198
7064,Li4Mo3O8,105.32980988130998,30,318.88130236210634,4.619779117025487,R-3m,166
7065,S3U4,142.08725688021474,7,158.7707879798171,10.963986472585455,Pm-3m,221
7066,H20B4Na2O17,84.9761223884995,86,748.7337755223567,1.69161150650605,C2/c,15
7067,C6H6N9Na3O3,73.58493456500115,54,606.5726998848152,1.7582885981309422,P-62c,190
7068,Li1Mg1,21.720598757444247,6,125.7055855346379,1.2382553278196236,C2,5
7069,Er1Ge2Ni3,175.76243501833102,72,1064.723818204215,9.144582920960449,P6/m,175
7070,Ba1Co2Gd1O5,148.36603415808082,9,113.48479137342225,7.2055162253067015,P4/mmm,123
7071,Br8Hg2Pd1Rb2,23.798356588013593,13,464.246634663444,4.713452757898962,C2/m,12
7072,C2H10O10V1,81.34746769923653,92,908.4857524341261,1.7915188996411746,P2_1/c,14
7073,O4Te3U4,154.52126684501184,11,220.1109229168362,10.553542981970297,I4/mmm,139
7074,F20Kr5Sb2,32.993946611751255,108,2048.445854808885,3.380271042618385,P2_1/c,14
7075,Ba5Cl1Cu4F17,74.58220944036087,81,1337.6428444374933,4.838616331964485,P-62m,189
7076,Ge6Ni6Sc1,159.30096431353667,52,706.7926546152228,7.827792141388608,P6/mmm,191
7077,Cl15Tm7,69.3797152911675,88,2055.4086264593034,5.539957989877338,Pnma,62
7078,Pt3Sb1,182.36200687312532,4,69.14144675254524,16.97998959664206,Fm-3m,225
7079,Cl6O1S8Ti4,43.83328980861607,38,1055.8625045216165,2.128488791802104,C2/c,15
7080,Ba5Cl2O9Ta2,75.28347217841166,36,794.4077301263806,5.28186484518172,P6_3/mmc,194
7081,C13H38Cl4Mo1N4P4,42.004003452742666,256,3602.8986022191275,1.1284695259831452,P2_1/c,14
7082,H1F8K3Sn1,47.61824513271921,26,449.26996549346717,2.875553032481337,C2/c,15
7083,B1Ta4Te8,66.36202830197551,26,711.7095280727601,8.191303747081738,Pbam,55
7084,Cl10Cs4O1Os2,30.573375367288364,68,2161.7923556307073,3.9408521580370217,Pbca,61
7085,C2H2Nb1Ni3,220.41494099046517,8,69.56003495734585,7.042817695671581,I4/mmm,139
7086,Al2Ba2Ca1F14Mg1,93.18853724661737,40,539.841080795959,4.054001410143387,C2/c,15
7087,C3Al1Nb4,212.28569132734205,16,210.7601666353906,6.848877700671361,P6_3/mmc,194
7088,Si38Te16,63.70166722261876,54,1176.0275927221219,4.389663345152595,R3c,161
7089,B2F8Mn1,95.83095467868664,44,539.3102599104183,2.8147928908983864,Pnma,62
7090,Ag1Cl1O2,25.341709909679967,4,108.35512978240182,2.6867736649012284,P1,1
7091,Al6O1Si8Sr13,35.01383691548996,28,794.7618255718467,3.2210168238456065,C2/m,12
7092,As2O8Pb3,75.88734272129285,26,421.99421136226454,7.078545444397313,P2_1/c,14
7093,C24H12N36,83.1839693715024,72,915.418927367645,1.459505079281863,P1,1
7094,B1F1Mg2O3,140.25203003397033,28,281.65142274176486,2.9812932138035855,Pnma,62
7095,C8H24Au1I1P2,44.93831011608402,72,947.110211793352,1.7746404768465707,Cmcm,63
7096,Ba1Cs4O18P6,58.81349712281055,58,1107.0233845294165,3.4283499761556584,P31c,159
7097,F6Li3V1,77.96631134780127,20,223.19516956418732,2.763978277370561,R-3,148
7098,Ca2O12Si4Zr1,112.70729309293772,38,530.4882734960951,2.978173314760822,P2_1/m,11
7099,H6Br6N2Sc2,44.05776590355699,32,687.2909312206133,2.915691215527786,P-1,2
7100,Ba5Fe4S11,50.851515050077694,40,1025.9520977682992,4.0875446331829846,Pmn2_1,31
7101,Ba2Ge1S10Sb4,44.13704485254902,68,1869.8857670239163,4.102702073293879,P4_2/mbc,135
7102,Cu1Fe1S2,70.69800620700522,4,78.43456752499516,3.8853250506466326,P3m1,156
7103,In2Mo5Na2O16,98.64071252961705,25,357.69721389122935,4.694789207315757,P3m1,156
7104,Mn2S4Sn1,70.22927959128194,7,140.87916185417185,4.206135708145626,Cmmm,65
7105,Be6Fe8O24Se2Si6,120.0254405344889,46,585.345339947505,3.4361437886081583,P-43n,218
7106,Cu1O4P1Tl1,94.15504264951298,28,442.859026147904,5.442912448122892,C2/c,15
7107,H12F3Mo1N3O5,70.45814726734366,96,943.8636600653058,2.0200109684111975,P2_12_12_1,19
7108,Hg3O6S1,67.84829641552179,30,471.3473776485136,7.71350563852146,P3_1,144
7109,K3Nd1O8V2,73.0146444835652,28,468.7454208497933,3.4816936237490514,P2_1/m,11
7110,Ba3Sn2,22.935982669267528,20,819.5542634903132,5.263132795120172,P4_32_12,96
7111,Bi2Fe1Tb6,80.23959832061695,9,254.43254025421183,9.315567704516132,P-62m,189
7112,B2Ba4N4O1,67.09791403498743,22,435.8333338970693,4.899367740719118,Cmce,64
7113,Ag2Cl6Re1,33.3447608604834,9,236.57320822932573,4.314390775990357,R-3,148
7114,Br1F5O3Te1,41.29192777648228,40,701.4171832783072,3.319048076724462,P2_1/c,14
7115,K3S4Sb1,26.60357351400558,16,492.74682327233324,2.4756759958132406,Cmc2_1,36
7116,Li21Si5,30.70688824588758,104,1591.2622274403345,1.194591756070507,F-43m,216
7117,Li1O8Ta3,170.98267756271346,48,603.128200272175,7.4642830652985515,Pmma,51
7118,Cu2La2O5,170.47966407666325,54,706.7480412114892,6.83577665711037,C2/c,15
7119,C18H46Br4N2Sn1,58.82296246796336,142,1549.4352565639092,1.562327096184793,P2_1/c,14
7120,H18I2K4Na2O20Pd1,61.64996549287291,47,527.8106730765736,2.8337844321159107,P-1,2
7121,As19Pb4S68Sb21Tl8,37.00756953943442,120,3156.334132559299,4.537461816411457,P1,1
7122,Au1Te2,47.35306924096628,3,80.3631030704819,9.343096816165314,P-3m1,164
7123,B3Pd16,163.5732240434543,38,546.9270866995652,10.536283219817646,C2/c,15
7124,B2Gd2Ge1O8,214.4112187158625,52,573.6511188832076,6.214971229300747,Pbcn,60
7125,Ce4Co2Sn5,84.67411345180201,11,269.33842605920734,7.841462157995873,C2/m,12
7126,Cl2Co4O9Se3,66.74060414901871,72,1162.0046666373848,3.9299078879051423,Pnma,62
7127,F2La3Nb1O4Se2,133.8529388092487,48,840.6406707274421,6.080346204131484,Pnma,62
7128,Cd7P10,48.953625261598184,34,762.9445897376493,4.773535174135998,Fdd2,43
7129,Al6F21Na1Rb2,80.47727877589386,30,412.8933433043384,3.0355138211881774,C2,5
7130,C6H6Mo1Na3O12,71.70794212491606,112,1373.013977033163,2.1044437041059116,Pccn,56
7131,H2K2Mn3O10V2,81.08861267859827,38,506.4621617541265,3.3239729214633966,C2/m,12
7132,Nb3Sn1,144.91554607576478,8,151.81275738025872,8.694218121896231,Pm-3n,223
7133,Ca4Fe5O13Y1,112.3213663649934,92,1170.4392215331306,4.179214599239776,Pnma,62
7134,Cr1S1,117.52825665000607,4,57.047558425737805,4.893697272358381,P6_3/mmc,194
7135,F2Mg1,122.18305822868125,12,120.79740378043492,3.425722083729287,Pnma,62
7136,C3H9Al1Cl6N1P1Si1,35.822976083673616,176,3279.733969334254,1.449521360964211,P2_1/c,14
7137,Mo3O13Rb2S1,63.21202010474883,76,1341.1974243195923,3.460805795176119,P2_1/c,14
7138,H3K5N2O15S4,54.78881408108415,174,2599.4546235790276,2.2796819427951434,P-1,2
7139,I7Ta3Te1,33.22153234852974,22,771.4925752767815,6.710127226754088,P6_3mc,186
7140,Fe3N1,225.820310638552,32,323.6190476983749,7.452146892118575,P312,149
7141,Fe3O4,130.90388022220753,56,632.3914790121753,4.863682579556946,Pbcm,57
7142,P4S12U1,43.91611858275012,34,871.9723105833461,2.8439689618454427,I4_1/a,88
7143,C4H14Cu1N4O8,64.97284956411029,62,683.6271106088194,1.5046372690102836,P2_1/c,14
7144,As1Cu4K1S4,64.32100885745852,20,395.1801754056408,4.172262438318803,P2_1,4
7145,La1Ru3Si2,166.70743577126106,12,202.6489324904347,8.166084465628895,P6_3/mcm,193
7146,Na3O3Sb1,55.582377240500705,28,446.27310287158207,3.553127898496263,I-43m,217
7147,Ce1Na3O8P2,99.10601100556606,112,1447.3019296296234,3.6625482048981666,Pca2_1,29
7148,C8Ba1N8Pt2Rb2,60.270983496291834,21,434.54253261795657,3.4643204209040444,P4/mmm,123
7149,H12B5N1O12,88.2603158751735,60,594.3709299731998,1.5206508894268165,Aea2,41
7150,C4B1Na1O8,93.8172160184023,28,351.26914997549187,1.9839230066233544,Cmcm,63
7151,Ca1Fe5O7,138.34600490258677,26,292.32751109549116,4.899904932613416,Cmcm,63
7152,Mn1N2W1,247.38653025642412,8,82.55060627331815,10.733237151290469,P6_3mc,186
7153,Bi7Cs3Se12,28.52349677988919,22,763.2294548316779,6.111686152130565,Cm,8
7154,K2Mn1Se4Sn1,30.727000716149266,32,971.8485789923503,3.8798740911216467,P-4n2,118
7155,Cs1Cu1S4,35.794568611886376,24,669.0315162400572,3.2237408143797293,P2_12_12_1,19
7156,Fe2O7Se2,75.18961260558466,88,1223.8689858238847,4.142086097652495,Pccn,56
7157,La1Ni5Sn1,167.84169004982817,28,421.7628964233978,8.678752712612077,P6_3/mmc,194
7158,Ba1Ni2Si2,79.1385572191,10,199.32491160906565,5.179847831811588,Cmcm,63
7159,F8Li4Zr1,91.69834771397602,52,546.5339186236894,3.2932261501549545,Pnma,62
7160,Cu1Hf4Si4,152.07499681835932,9,149.12964620642532,9.90834086262462,C2/m,12
7161,H4K2N5O17Pr1,66.58641504923634,58,771.1190973856624,2.43404453680218,Fdd2,43
7162,C34B18Ce33Fe13,180.50112809482098,98,1421.917823322945,6.951748510312448,Im-3m,229
7163,Br3Yb1,28.574210898372296,8,277.4954101131775,4.939835369080475,R-3,148
7164,Be1F4Sr1,92.3222207448797,24,312.3089133842464,3.671388985502256,P2_1/c,14
7165,Ca2O4Si1,96.99617524432352,14,192.94515805335615,2.9646740787030503,Cc,9
7166,K4O20Pt2S5,65.21205576163847,124,1952.456291708766,3.4933734144517663,P-1,2
7167,Rb3S4Sb1,23.66360892135591,32,1117.4432541334652,3.0102140286041177,Pnma,62
7168,C1F2Gd1K1O3,106.51948708012556,32,441.7849504679801,4.425558874467391,Fddd,70
7169,C3Gd2Mo2,191.47985151772747,7,106.59120072866746,8.45000784388674,C2/m,12
7170,As1K1Li2,24.506163128241493,8,190.96434475743834,2.224353471975493,Pmmn,59
7171,C2H12N6O16Se3U2,82.98834799824108,82,1050.2164772134668,3.443991585811653,P2,3
7172,Ca2O4Ru1,112.44179246362123,28,364.38983953239824,4.469974995733512,Pbca,61
7173,Ge2K2Na4O7,55.92120436894976,60,950.9512466893138,2.985501805790019,P2_1,4
7174,B1,226.06846888360624,28,195.70046144640182,2.568509323162839,Pnnm,58
7175,C6Al4Hf3,189.23441924055376,13,156.44335315780694,7.594121738660741,R-3m,166
7176,C4Au2N4Zn1,64.6007701194488,66,1351.7404569806251,4.152722647451604,P6_422,181
7177,O7Sr3Zr2,107.94345284415112,12,185.7394833903256,4.98238024017695,I4/mmm,139
7178,Cl2O6Pb3Te2,52.1799577070568,26,516.2034684271501,6.714827447343146,C2/m,12
7179,Al1Be1Na3O8Si2,92.24000379027284,30,371.1028638130272,2.587478707048888,P2_12_12,18
7180,H24N2O26P6Zn2,84.27359268690611,60,597.2929814547615,2.181964887300447,P-1,2
7181,C2H7N7O6,77.41687380394353,44,446.79239128349036,1.6733544568655856,P-1,2
7182,Ba5Co5O14,96.29856090478845,24,339.9749331933113,5.887008752884687,P-3m1,164
7183,H22As4Mn5O26,89.4073536710817,57,563.2478113091261,2.9851071956622275,P-1,2
7184,Co5Sn1U1,218.0353147366685,56,788.4888360912211,10.974747747387909,Pnnm,58
7185,Cu1O6S2Tl2,86.40294307711932,11,175.7701517643571,5.974789554425338,C2/m,12
7186,C2H13Cu2N1O11S2,75.84053261684197,124,1290.8790529995895,2.152582987011076,P2_1/c,14
